성별,교급별,학년별,권역별,용돈,가중치,평생 도박 경험,지난 6개월 간 도박 지속 여부,지난 6개월 간 가장 많이 한 도박 유형,지난 6개월 간 가장 많이 한 도박 빈도,지난 6개월 간 도박을 통한 손익 여부,도박으로 인한 폐해_일상생활 문제,주변친구의 도박 행위 목격 및 청취 경험 여부,학교 내 도박문제 예방교육 경험 여부,청소년 도박문제 예방교육 필요성
2,1,3,4,2,267.62,2,99,99,99,99,99,2,1,4
1,1,3,4,4,304.99,2,99,99,99,99,99,2,1,4
2,1,3,4,2,267.62,2,99,99,99,99,99,2,2,4
2,1,3,4,3,267.62,2,99,99,99,99,99,2,1,4
1,1,3,4,2,304.99,2,99,99,99,99,99,1,1,2
2,1,3,1,1,582.9,2,99,99,99,99,99,2,2,3
2,1,3,1,1,582.9,2,99,99,99,99,99,2,1,3
1,1,3,1,1,540.67,2,99,99,99,99,99,2,1,3
1,1,3,1,2,540.67,2,99,99,99,99,99,2,2,4
1,1,3,1,2,540.67,1,1,2,7,3,1,2,2,3
2,1,1,1,3,641.33,2,99,99,99,99,99,1,1,4
2,1,1,1,1,641.33,2,99,99,99,99,99,2,2,4
2,1,1,1,1,641.33,2,99,99,99,99,99,2,2,4
1,1,1,1,2,578.27,2,99,99,99,99,99,2,2,3
1,1,1,1,2,578.27,2,99,99,99,99,99,2,2,3
1,1,1,1,1,578.27,2,99,99,99,99,99,2,1,1
2,1,1,1,2,641.33,2,99,99,99,99,99,2,2,4
1,1,1,1,2,578.27,2,99,99,99,99,99,2,2,4
1,1,1,1,1,578.27,2,99,99,99,99,99,2,2,4
2,1,1,1,3,641.33,2,99,99,99,99,99,2,1,3
1,1,1,1,2,578.27,2,99,99,99,99,99,2,1,4
2,1,1,1,2,641.33,2,99,99,99,99,99,2,2,3
1,1,1,1,4,578.27,2,99,99,99,99,99,2,1,3
2,1,1,1,1,641.33,2,99,99,99,99,99,2,2,3
2,1,1,1,2,641.33,2,99,99,99,99,99,2,2,4
1,1,1,1,2,578.27,2,99,99,99,99,99,2,2,4
2,1,1,1,2,641.33,2,99,99,99,99,99,2,1,4
2,1,1,1,2,641.33,2,99,99,99,99,99,2,1,4
1,1,1,1,1,578.27,2,99,99,99,99,99,2,2,3
2,1,1,1,1,641.33,2,99,99,99,99,99,2,1,4
2,1,2,4,2,218.47,2,99,99,99,99,99,2,1,3
2,1,1,1,2,641.33,2,99,99,99,99,99,2,2,4
2,1,2,4,2,218.47,2,99,99,99,99,99,2,1,4
2,1,2,4,2,218.47,2,99,99,99,99,99,2,1,4
1,1,2,4,2,205.66,2,99,99,99,99,99,2,1,4
2,1,2,4,3,218.47,2,99,99,99,99,99,2,1,2
1,1,2,4,1,205.66,2,99,99,99,99,99,2,1,4
1,1,2,4,2,205.66,2,99,99,99,99,99,2,1,4
1,1,2,4,1,205.66,2,99,99,99,99,99,2,1,4
1,1,2,4,1,205.66,2,99,99,99,99,99,2,1,3
2,1,2,4,3,218.47,2,99,99,99,99,99,2,1,4
2,1,2,4,1,218.47,2,99,99,99,99,99,2,1,4
2,1,2,4,2,218.47,2,99,99,99,99,99,2,1,4
2,1,2,4,2,218.47,2,99,99,99,99,99,2,1,3
2,1,2,4,1,218.47,2,99,99,99,99,99,2,1,4
1,1,2,4,2,205.66,2,99,99,99,99,99,2,1,4
2,1,2,4,2,218.47,2,99,99,99,99,99,2,1,4
1,1,2,4,3,205.66,2,99,99,99,99,99,2,1,3
1,1,2,4,2,205.66,2,99,99,99,99,99,2,1,4
1,1,2,4,1,205.66,2,99,99,99,99,99,2,1,4
1,1,2,4,3,205.66,2,99,99,99,99,99,2,1,4
2,1,2,4,3,218.47,2,99,99,99,99,99,2,1,1
1,1,2,4,2,205.66,2,99,99,99,99,99,2,1,4
1,1,2,4,3,205.66,2,99,99,99,99,99,2,2,4
1,1,1,1,6,578.27,2,99,99,99,99,99,2,1,3
1,1,2,4,3,205.66,2,99,99,99,99,99,1,1,4
2,1,3,1,3,582.9,2,99,99,99,99,99,2,1,4
2,1,3,1,2,582.9,2,99,99,99,99,99,2,1,4
2,1,3,1,1,582.9,2,99,99,99,99,99,2,1,4
2,1,3,1,3,582.9,2,99,99,99,99,99,2,2,3
1,1,3,1,3,540.67,2,99,99,99,99,99,2,2,3
1,1,3,1,1,540.67,2,99,99,99,99,99,2,1,1
2,1,3,1,2,582.9,2,99,99,99,99,99,2,1,4
2,1,3,1,3,582.9,1,2,99,99,99,99,1,1,3
1,1,3,1,2,540.67,2,99,99,99,99,99,2,1,3
1,1,3,1,1,540.67,2,99,99,99,99,99,2,1,4
1,1,3,1,1,540.67,2,99,99,99,99,99,1,1,4
1,1,3,1,2,540.67,2,99,99,99,99,99,2,1,2
1,1,3,1,1,540.67,2,99,99,99,99,99,2,1,4
1,1,3,1,1,540.67,2,99,99,99,99,99,2,2,4
1,1,3,1,1,540.67,2,99,99,99,99,99,2,1,3
2,1,3,1,2,582.9,2,99,99,99,99,99,2,1,3
1,1,3,1,1,540.67,2,99,99,99,99,99,2,2,3
1,1,3,1,2,540.67,2,99,99,99,99,99,2,2,3
2,1,3,1,2,582.9,2,99,99,99,99,99,2,1,3
2,1,3,1,1,582.9,2,99,99,99,99,99,2,1,3
1,1,2,1,3,162.68,2,99,99,99,99,99,2,1,4
1,1,2,1,2,162.68,2,99,99,99,99,99,2,2,4
2,1,2,1,2,152.73,2,99,99,99,99,99,2,2,3
1,1,2,1,2,162.68,2,99,99,99,99,99,2,1,3
2,1,2,1,1,152.73,2,99,99,99,99,99,2,2,3
2,1,2,1,1,152.73,2,99,99,99,99,99,2,2,4
1,1,2,1,2,162.68,2,99,99,99,99,99,2,2,3
1,1,2,1,1,162.68,2,99,99,99,99,99,2,1,3
2,1,2,1,2,152.73,2,99,99,99,99,99,2,1,3
2,1,2,1,4,152.73,2,99,99,99,99,99,2,1,3
1,1,2,1,3,162.68,2,99,99,99,99,99,2,1,4
1,1,2,1,3,162.68,2,99,99,99,99,99,2,1,4
2,1,2,1,6,152.73,2,99,99,99,99,99,2,1,3
2,1,2,1,2,152.73,2,99,99,99,99,99,2,2,3
1,1,2,1,2,162.68,1,2,99,99,99,99,2,1,3
1,1,2,1,4,162.68,2,99,99,99,99,99,2,2,4
2,1,2,1,3,152.73,2,99,99,99,99,99,2,1,4
1,1,2,1,3,162.68,2,99,99,99,99,99,2,1,4
1,1,3,1,1,424.39,2,99,99,99,99,99,2,1,2
2,1,3,1,2,457.54,2,99,99,99,99,99,2,2,2
2,1,3,1,5,457.54,2,99,99,99,99,99,2,2,2
2,1,3,1,1,457.54,2,99,99,99,99,99,2,1,4
1,1,3,1,2,424.39,2,99,99,99,99,99,1,1,4
2,1,3,1,7,457.54,2,99,99,99,99,99,2,1,3
2,1,3,1,2,457.54,2,99,99,99,99,99,2,2,4
1,1,3,1,5,424.39,2,99,99,99,99,99,2,2,3
2,1,3,1,2,457.54,2,99,99,99,99,99,2,1,3
1,1,3,1,6,424.39,2,99,99,99,99,99,1,1,4
2,1,1,1,2,136.25,2,99,99,99,99,99,2,1,3
1,1,3,1,2,424.39,2,99,99,99,99,99,1,1,3
2,1,3,1,3,457.54,2,99,99,99,99,99,2,1,4
1,1,3,1,8,424.39,2,99,99,99,99,99,2,1,3
2,1,3,1,2,457.54,2,99,99,99,99,99,2,2,3
1,1,3,1,2,424.39,2,99,99,99,99,99,1,1,3
2,1,3,1,2,457.54,2,99,99,99,99,99,2,1,3
1,1,3,1,2,424.39,2,99,99,99,99,99,1,2,3
2,1,3,1,2,457.54,2,99,99,99,99,99,1,2,2
2,1,3,1,1,457.54,2,99,99,99,99,99,2,2,4
1,1,3,1,1,424.39,2,99,99,99,99,99,2,2,3
1,1,3,1,3,424.39,2,99,99,99,99,99,2,1,3
2,1,3,5,3,53.32,2,99,99,99,99,99,2,1,2
2,1,3,5,8,53.32,2,99,99,99,99,99,1,1,3
2,1,3,5,5,53.32,2,99,99,99,99,99,2,1,4
1,1,3,5,4,62.55,1,2,99,99,99,99,2,1,3
1,1,3,5,2,62.55,1,2,99,99,99,99,2,1,3
2,1,3,5,2,53.32,2,99,99,99,99,99,2,1,3
2,1,3,5,2,53.32,2,99,99,99,99,99,2,1,4
1,1,3,5,3,62.55,2,99,99,99,99,99,2,1,4
1,1,3,5,3,62.55,2,99,99,99,99,99,2,1,4
1,1,3,5,3,62.55,2,99,99,99,99,99,1,1,1
1,1,3,5,2,62.55,2,99,99,99,99,99,1,1,3
2,1,3,5,2,53.32,2,99,99,99,99,99,2,1,4
1,1,3,5,5,62.55,2,99,99,99,99,99,2,1,4
2,1,3,1,4,320.28,1,2,99,99,99,99,1,2,2
1,1,3,1,2,297.07,2,99,99,99,99,99,2,2,3
1,1,3,1,4,297.07,2,99,99,99,99,99,1,2,3
1,1,3,1,2,297.07,2,99,99,99,99,99,2,2,4
2,1,3,1,2,320.28,2,99,99,99,99,99,1,1,4
1,1,3,1,2,297.07,1,2,99,99,99,99,2,2,3
2,1,3,1,2,320.28,2,99,99,99,99,99,1,2,3
1,1,3,1,1,297.07,2,99,99,99,99,99,2,2,3
1,1,3,1,2,297.07,2,99,99,99,99,99,2,1,3
1,1,2,1,3,359.0,2,99,99,99,99,99,2,1,3
2,1,2,1,2,402.18,2,99,99,99,99,99,2,1,3
2,1,2,1,2,402.18,2,99,99,99,99,99,2,1,3
1,1,3,1,1,297.07,2,99,99,99,99,99,2,1,4
2,1,3,1,2,320.28,2,99,99,99,99,99,1,1,3
1,1,2,1,2,359.0,2,99,99,99,99,99,2,1,3
2,1,3,1,3,320.28,1,2,99,99,99,99,2,1,3
2,1,3,1,2,320.28,2,99,99,99,99,99,2,1,4
2,1,3,1,3,320.28,2,99,99,99,99,99,2,1,3
2,1,3,1,2,320.28,2,99,99,99,99,99,1,2,3
1,1,2,1,1,359.0,2,99,99,99,99,99,2,1,3
1,1,2,1,2,359.0,2,99,99,99,99,99,2,2,4
2,1,2,1,1,402.18,2,99,99,99,99,99,2,1,4
2,1,2,1,2,402.18,2,99,99,99,99,99,1,1,3
1,1,2,1,2,359.0,2,99,99,99,99,99,2,1,3
2,1,2,1,2,402.18,1,1,1,7,3,1,2,1,4
2,1,2,1,3,402.18,2,99,99,99,99,99,2,1,4
1,1,2,1,2,359.0,2,99,99,99,99,99,2,1,3
2,1,2,1,1,402.18,2,99,99,99,99,99,2,1,4
2,1,2,1,2,402.18,2,99,99,99,99,99,2,1,4
1,1,2,1,3,359.0,2,99,99,99,99,99,2,1,4
2,1,2,1,2,402.18,2,99,99,99,99,99,2,1,3
1,1,2,1,1,359.0,2,99,99,99,99,99,2,1,3
2,1,2,1,1,402.18,2,99,99,99,99,99,2,1,4
2,1,2,1,1,402.18,2,99,99,99,99,99,2,1,4
1,1,2,1,3,359.0,2,99,99,99,99,99,2,1,4
1,1,2,1,2,359.0,2,99,99,99,99,99,2,1,4
2,1,2,1,3,402.18,2,99,99,99,99,99,2,1,4
1,1,3,1,2,297.07,2,99,99,99,99,99,1,1,4
1,1,2,1,2,359.0,2,99,99,99,99,99,2,1,2
2,1,3,1,1,320.28,2,99,99,99,99,99,2,1,4
1,1,3,1,2,297.07,2,99,99,99,99,99,1,1,3
1,1,3,1,2,297.07,2,99,99,99,99,99,1,1,4
2,1,2,1,2,402.18,2,99,99,99,99,99,1,1,4
1,1,3,1,2,297.07,2,99,99,99,99,99,2,2,4
2,1,2,1,2,402.18,2,99,99,99,99,99,2,2,4
1,1,1,1,2,1244.53,2,99,99,99,99,99,2,1,4
2,1,1,1,2,1380.26,2,99,99,99,99,99,1,1,4
2,1,1,1,3,1380.26,2,99,99,99,99,99,2,1,4
1,1,1,1,2,1244.53,2,99,99,99,99,99,2,1,4
1,1,1,1,1,1244.53,2,99,99,99,99,99,2,1,1
1,1,3,1,8,395.43,2,99,99,99,99,99,2,1,3
1,1,3,1,2,395.43,2,99,99,99,99,99,1,1,3
2,1,3,1,1,452.71,2,99,99,99,99,99,2,1,3
1,1,3,1,1,395.43,2,99,99,99,99,99,2,1,3
1,1,3,1,2,395.43,2,99,99,99,99,99,2,1,4
1,1,3,1,1,395.43,2,99,99,99,99,99,2,1,3
2,1,3,1,2,452.71,2,99,99,99,99,99,2,1,3
2,1,3,1,3,452.71,2,99,99,99,99,99,2,2,3
2,1,3,1,2,452.71,2,99,99,99,99,99,1,1,3
1,1,3,1,1,395.43,2,99,99,99,99,99,2,1,4
1,1,1,1,1,1244.53,2,99,99,99,99,99,2,1,3
2,1,3,1,2,452.71,2,99,99,99,99,99,2,1,4
2,1,1,1,2,1380.26,2,99,99,99,99,99,2,1,4
1,1,3,1,2,395.43,2,99,99,99,99,99,2,1,4
2,1,1,1,1,1380.26,2,99,99,99,99,99,2,1,4
2,1,1,1,1,1380.26,2,99,99,99,99,99,2,1,3
2,1,3,1,3,452.71,2,99,99,99,99,99,2,1,4
2,1,1,1,1,1380.26,2,99,99,99,99,99,1,1,3
2,1,3,1,2,452.71,2,99,99,99,99,99,2,1,4
2,1,3,1,3,452.71,2,99,99,99,99,99,1,1,3
1,1,3,1,2,395.43,2,99,99,99,99,99,2,1,3
1,1,3,1,2,395.43,2,99,99,99,99,99,2,2,3
2,1,1,1,1,1380.26,2,99,99,99,99,99,2,1,4
2,1,3,1,2,452.71,2,99,99,99,99,99,2,1,2
2,1,1,1,3,1380.26,2,99,99,99,99,99,2,1,4
2,1,1,1,1,1380.26,1,1,1,6,3,1,2,1,4
2,1,1,1,2,1380.26,2,99,99,99,99,99,2,1,1
1,1,1,1,2,1244.53,2,99,99,99,99,99,2,1,4
1,1,3,1,2,395.43,2,99,99,99,99,99,1,1,3
1,1,1,1,2,1244.53,2,99,99,99,99,99,2,1,3
1,1,1,1,1,1244.53,2,99,99,99,99,99,2,1,3
1,1,3,1,2,395.43,2,99,99,99,99,99,2,1,4
2,1,1,1,1,1380.26,2,99,99,99,99,99,2,1,4
2,1,1,1,2,1380.26,2,99,99,99,99,99,2,1,3
1,1,1,1,1,1244.53,2,99,99,99,99,99,2,1,3
1,1,3,1,5,395.43,2,99,99,99,99,99,2,1,3
1,1,1,1,2,1244.53,2,99,99,99,99,99,2,1,3
1,1,1,1,2,1244.53,2,99,99,99,99,99,1,1,4
2,1,3,1,2,452.71,2,99,99,99,99,99,2,1,4
1,1,3,1,2,395.43,1,2,99,99,99,99,2,1,3
1,1,1,1,1,1244.53,2,99,99,99,99,99,1,1,4
2,1,2,1,2,530.52,2,99,99,99,99,99,1,1,4
1,1,2,1,2,565.1,2,99,99,99,99,99,2,1,3
2,1,2,1,2,530.52,2,99,99,99,99,99,2,1,3
2,1,2,1,2,530.52,2,99,99,99,99,99,2,1,4
1,1,2,1,1,565.1,2,99,99,99,99,99,1,1,4
1,1,2,1,2,565.1,2,99,99,99,99,99,2,1,2
1,1,2,1,3,565.1,2,99,99,99,99,99,2,1,4
2,1,2,1,1,530.52,2,99,99,99,99,99,2,1,4
1,1,2,1,2,565.1,2,99,99,99,99,99,2,1,4
2,1,2,1,1,530.52,2,99,99,99,99,99,1,1,3
1,1,2,1,1,565.1,2,99,99,99,99,99,2,1,4
2,1,2,1,2,530.52,2,99,99,99,99,99,2,1,4
2,1,2,1,2,530.52,2,99,99,99,99,99,2,1,4
2,1,2,1,2,530.52,2,99,99,99,99,99,2,1,3
2,1,2,1,1,530.52,2,99,99,99,99,99,1,1,3
1,1,2,1,2,565.1,2,99,99,99,99,99,1,1,4
2,1,2,1,1,530.52,2,99,99,99,99,99,2,1,3
1,1,2,1,2,565.1,2,99,99,99,99,99,2,1,4
1,1,2,1,3,565.1,2,99,99,99,99,99,1,1,4
2,1,2,1,3,530.52,2,99,99,99,99,99,2,1,3
1,1,2,1,1,565.1,2,99,99,99,99,99,2,1,4
1,1,2,1,2,565.1,2,99,99,99,99,99,2,1,4
1,1,2,1,2,565.1,2,99,99,99,99,99,2,1,4
2,1,1,1,1,310.45,2,99,99,99,99,99,1,1,3
2,1,2,1,2,530.52,2,99,99,99,99,99,2,1,3
2,1,1,1,2,310.45,2,99,99,99,99,99,2,2,3
1,1,2,1,2,565.1,2,99,99,99,99,99,1,1,3
2,1,1,1,3,310.45,2,99,99,99,99,99,2,1,4
1,1,1,1,3,370.12,2,99,99,99,99,99,1,1,4
2,1,2,1,6,530.52,2,99,99,99,99,99,1,1,4
2,1,1,1,2,310.45,2,99,99,99,99,99,1,1,3
1,1,1,1,1,370.12,2,99,99,99,99,99,2,2,4
2,1,1,1,2,310.45,2,99,99,99,99,99,2,1,3
1,1,1,1,1,370.12,2,99,99,99,99,99,2,1,3
1,1,1,1,1,370.12,1,2,99,99,99,99,2,2,4
1,1,1,1,1,370.12,2,99,99,99,99,99,2,1,4
2,1,1,1,1,310.45,2,99,99,99,99,99,2,2,4
2,1,2,1,4,530.52,2,99,99,99,99,99,1,1,2
1,1,1,1,1,370.12,2,99,99,99,99,99,2,1,3
2,1,1,1,1,310.45,2,99,99,99,99,99,2,1,4
2,1,1,1,1,310.45,2,99,99,99,99,99,2,1,3
2,1,1,1,2,310.45,2,99,99,99,99,99,2,1,1
1,1,1,1,1,370.12,2,99,99,99,99,99,2,2,4
1,1,1,1,1,370.12,2,99,99,99,99,99,1,1,3
1,1,1,1,2,370.12,2,99,99,99,99,99,2,1,4
2,1,1,1,2,310.45,2,99,99,99,99,99,2,2,3
2,1,1,1,2,310.45,2,99,99,99,99,99,2,1,3
2,1,1,1,1,310.45,2,99,99,99,99,99,2,1,4
2,1,1,1,2,310.45,2,99,99,99,99,99,1,2,3
2,1,1,1,2,310.45,2,99,99,99,99,99,2,1,4
1,1,1,1,1,370.12,2,99,99,99,99,99,2,1,4
2,1,1,1,2,310.45,1,2,99,99,99,99,2,1,4
2,1,1,1,1,310.45,2,99,99,99,99,99,2,1,4
1,1,1,1,1,370.12,2,99,99,99,99,99,2,1,4
1,1,1,1,1,370.12,2,99,99,99,99,99,1,2,4
1,1,1,1,2,370.12,2,99,99,99,99,99,2,1,3
2,1,1,1,2,310.45,2,99,99,99,99,99,2,1,3
1,1,1,5,1,280.4,2,99,99,99,99,99,2,1,4
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,3
1,1,1,5,2,280.4,2,99,99,99,99,99,2,1,4
1,1,1,5,1,280.4,2,99,99,99,99,99,2,1,4
1,1,1,5,3,280.4,2,99,99,99,99,99,2,1,3
1,1,1,5,2,280.4,2,99,99,99,99,99,2,1,4
1,1,1,5,2,280.4,2,99,99,99,99,99,2,1,4
1,1,1,5,1,280.4,2,99,99,99,99,99,2,1,4
1,1,1,5,1,280.4,2,99,99,99,99,99,2,1,4
1,1,1,5,3,280.4,1,2,99,99,99,99,2,1,3
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,4
2,1,1,5,2,205.66,2,99,99,99,99,99,1,1,3
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,4
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,3
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,2
2,1,1,5,1,205.66,2,99,99,99,99,99,2,2,4
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,3
2,1,1,5,3,205.66,2,99,99,99,99,99,1,1,3
2,1,1,5,3,205.66,2,99,99,99,99,99,1,1,4
2,1,1,5,2,205.66,2,99,99,99,99,99,2,1,4
2,1,2,1,2,128.9,2,99,99,99,99,99,2,1,3
1,1,2,1,2,115.07,2,99,99,99,99,99,2,1,3
1,1,2,1,3,115.07,2,99,99,99,99,99,2,2,4
1,1,2,1,2,115.07,2,99,99,99,99,99,2,1,2
2,1,2,1,1,128.9,2,99,99,99,99,99,2,2,3
2,1,2,1,3,128.9,2,99,99,99,99,99,2,2,2
2,1,2,1,2,128.9,2,99,99,99,99,99,2,2,3
2,1,2,1,2,128.9,2,99,99,99,99,99,2,2,3
2,1,2,1,2,128.9,2,99,99,99,99,99,2,2,3
1,1,2,1,3,115.07,2,99,99,99,99,99,2,2,2
2,1,2,1,2,128.9,2,99,99,99,99,99,2,2,4
1,1,2,1,1,115.07,2,99,99,99,99,99,2,2,4
2,1,2,1,1,128.9,2,99,99,99,99,99,1,2,2
2,1,2,1,2,128.9,2,99,99,99,99,99,2,2,3
2,1,2,1,2,128.9,2,99,99,99,99,99,2,2,3
1,1,2,1,2,115.07,2,99,99,99,99,99,2,2,4
2,1,2,1,2,128.9,2,99,99,99,99,99,2,1,3
1,1,2,1,2,115.07,2,99,99,99,99,99,2,1,4
2,1,2,1,3,128.9,2,99,99,99,99,99,2,2,4
1,1,2,1,3,115.07,2,99,99,99,99,99,1,2,4
1,1,2,1,2,115.07,2,99,99,99,99,99,1,2,3
1,1,2,1,2,115.07,2,99,99,99,99,99,2,2,4
1,1,2,1,1,115.07,2,99,99,99,99,99,2,1,4
1,1,2,1,2,115.07,2,99,99,99,99,99,1,2,4
1,1,3,1,3,198.5,2,99,99,99,99,99,1,1,4
1,1,3,1,3,198.5,2,99,99,99,99,99,1,1,4
2,1,2,1,2,105.23,2,99,99,99,99,99,2,1,3
2,1,2,1,2,105.23,2,99,99,99,99,99,2,2,3
2,1,2,1,2,105.23,2,99,99,99,99,99,2,2,3
1,1,2,1,2,112.09,2,99,99,99,99,99,2,1,3
1,1,2,1,2,112.09,2,99,99,99,99,99,2,2,4
1,1,2,1,1,112.09,2,99,99,99,99,99,2,1,4
1,1,2,1,3,112.09,2,99,99,99,99,99,2,2,2
1,1,2,1,3,112.09,2,99,99,99,99,99,2,1,3
1,1,3,5,2,271.43,2,99,99,99,99,99,2,1,4
1,1,3,5,2,271.43,2,99,99,99,99,99,2,1,4
2,1,3,5,1,231.36,2,99,99,99,99,99,2,1,4
2,1,3,5,3,231.36,2,99,99,99,99,99,1,1,3
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,3
2,1,3,5,3,231.36,2,99,99,99,99,99,2,1,3
1,1,3,5,1,271.43,2,99,99,99,99,99,2,2,3
1,1,3,5,1,271.43,2,99,99,99,99,99,2,1,4
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,3
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,4
1,1,3,5,2,271.43,2,99,99,99,99,99,2,2,4
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,4
2,1,3,5,1,231.36,2,99,99,99,99,99,2,1,4
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,3
2,1,3,5,3,231.36,2,99,99,99,99,99,2,1,3
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,3
1,1,3,5,3,271.43,2,99,99,99,99,99,2,2,3
1,1,3,5,3,271.43,2,99,99,99,99,99,2,2,4
2,1,3,5,2,231.36,2,99,99,99,99,99,2,1,3
1,1,3,5,1,271.43,2,99,99,99,99,99,2,2,2
2,1,3,5,3,231.36,2,99,99,99,99,99,2,1,3
1,1,3,5,2,271.43,2,99,99,99,99,99,2,2,4
2,1,3,5,3,231.36,2,99,99,99,99,99,2,1,3
1,1,3,5,3,271.43,2,99,99,99,99,99,2,1,4
1,1,3,5,3,271.43,2,99,99,99,99,99,2,2,2
1,1,3,5,1,271.43,2,99,99,99,99,99,1,1,4
1,1,2,1,8,112.09,1,1,1,1,1,2,1,1,4
1,1,1,4,2,119.64,2,99,99,99,99,99,1,2,3
2,1,2,1,2,105.23,2,99,99,99,99,99,2,2,2
2,1,2,1,2,105.23,2,99,99,99,99,99,1,2,3
1,1,2,1,2,112.09,2,99,99,99,99,99,2,2,2
2,1,2,1,2,105.23,2,99,99,99,99,99,1,1,3
1,1,3,4,1,124.77,2,99,99,99,99,99,2,2,4
1,1,3,4,2,124.77,2,99,99,99,99,99,2,2,3
2,1,3,4,3,109.48,2,99,99,99,99,99,2,2,1
1,1,3,4,2,124.77,2,99,99,99,99,99,2,2,3
1,1,3,4,4,124.77,2,99,99,99,99,99,2,2,4
2,1,3,4,3,109.48,2,99,99,99,99,99,2,2,3
1,1,3,4,2,124.77,2,99,99,99,99,99,2,2,3
2,1,3,4,3,109.48,2,99,99,99,99,99,2,1,3
1,1,3,4,2,124.77,2,99,99,99,99,99,2,2,1
2,1,3,4,2,109.48,2,99,99,99,99,99,2,2,2
1,1,3,4,2,124.77,2,99,99,99,99,99,2,1,4
1,1,3,4,1,124.77,2,99,99,99,99,99,2,2,3
1,1,3,4,3,124.77,2,99,99,99,99,99,2,2,3
1,1,3,4,2,124.77,2,99,99,99,99,99,2,2,4
2,1,3,4,1,109.48,2,99,99,99,99,99,2,2,3
1,1,3,4,3,124.77,1,2,99,99,99,99,1,2,3
2,1,3,4,3,109.48,2,99,99,99,99,99,2,1,4
2,1,3,4,2,109.48,2,99,99,99,99,99,2,1,2
1,1,3,4,2,124.77,1,1,8,5,2,1,2,1,2
2,1,3,4,2,109.48,2,99,99,99,99,99,2,2,3
2,1,2,1,1,105.23,2,99,99,99,99,99,2,2,3
1,1,2,1,2,112.09,2,99,99,99,99,99,2,1,3
1,1,2,1,2,112.09,2,99,99,99,99,99,2,2,2
2,1,1,4,1,134.2,2,99,99,99,99,99,2,1,3
1,1,1,4,2,119.64,2,99,99,99,99,99,2,1,3
2,1,1,4,3,134.2,2,99,99,99,99,99,2,1,4
1,1,1,4,2,119.64,2,99,99,99,99,99,2,1,4
1,1,1,4,1,119.64,2,99,99,99,99,99,2,1,3
1,1,1,4,2,119.64,2,99,99,99,99,99,2,1,3
2,1,1,4,1,134.2,2,99,99,99,99,99,2,1,3
1,1,1,4,2,119.64,2,99,99,99,99,99,2,1,4
2,1,1,4,2,134.2,2,99,99,99,99,99,2,1,3
1,1,1,4,2,119.64,2,99,99,99,99,99,2,1,3
2,1,1,4,3,134.2,2,99,99,99,99,99,2,1,3
1,1,1,4,2,119.64,2,99,99,99,99,99,2,1,3
2,1,1,4,1,134.2,2,99,99,99,99,99,2,1,2
2,1,1,4,2,134.2,2,99,99,99,99,99,2,1,3
1,1,1,4,3,119.64,2,99,99,99,99,99,2,1,3
1,1,1,4,3,119.64,2,99,99,99,99,99,2,1,4
1,1,2,1,2,112.09,2,99,99,99,99,99,1,1,4
1,1,2,1,1,112.09,2,99,99,99,99,99,1,1,3
1,1,2,1,2,112.09,2,99,99,99,99,99,2,2,4
1,1,3,4,3,124.77,2,99,99,99,99,99,2,1,4
1,1,3,4,2,124.77,2,99,99,99,99,99,2,2,2
2,1,1,4,1,590.78,2,99,99,99,99,99,2,1,4
1,1,1,4,2,533.55,2,99,99,99,99,99,2,1,4
2,1,1,4,2,590.78,2,99,99,99,99,99,1,2,4
1,1,3,4,2,125.26,2,99,99,99,99,99,1,1,1
1,1,1,4,4,533.55,2,99,99,99,99,99,2,1,4
1,1,1,4,2,533.55,2,99,99,99,99,99,2,1,4
1,1,2,1,2,239.45,2,99,99,99,99,99,2,1,4
2,1,2,1,2,214.63,2,99,99,99,99,99,2,1,4
2,1,2,1,1,214.63,2,99,99,99,99,99,2,1,4
1,1,2,1,3,239.45,2,99,99,99,99,99,2,2,4
2,1,2,1,2,214.63,2,99,99,99,99,99,1,1,3
2,1,2,1,2,214.63,2,99,99,99,99,99,2,1,3
2,1,2,1,2,214.63,2,99,99,99,99,99,2,2,4
1,1,2,1,2,239.45,2,99,99,99,99,99,2,2,3
2,1,2,1,1,214.63,2,99,99,99,99,99,2,1,4
2,1,2,1,3,214.63,2,99,99,99,99,99,2,1,3
2,1,2,1,2,214.63,2,99,99,99,99,99,2,1,4
1,1,2,1,4,239.45,2,99,99,99,99,99,2,1,4
1,1,2,1,2,239.45,2,99,99,99,99,99,2,1,4
2,1,2,1,2,214.63,2,99,99,99,99,99,2,1,4
1,1,2,1,1,239.45,2,99,99,99,99,99,2,1,4
2,1,2,1,2,214.63,2,99,99,99,99,99,2,1,4
2,1,2,1,2,214.63,2,99,99,99,99,99,2,1,4
